target_id	pval	qval	test_stat	rss	degrees_free	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq
ENST00000555005	0.00922553516325855	0.270891582236541	6.77863621679255	15.862039171884	1	1.68571216005028	1.13300279799172	0.665053726846223	0.467949071145495	0.954485296345134	0.954485296345134
ENST00000569436	0.00960626439340787	0.270891582236541	6.70648967570151	57.054376373074	1	1.6642361511167	4.07531259807671	1.1467647599621	2.92854783811461	0.959113671873463	2.92854783811461
ENST00000579565	0.00936514476988318	0.270891582236541	6.75183254953251	26.6965003761605	1	1.83828648465412	1.90689288401146	0.746560266369303	1.16033261764216	0.925200862998119	1.16033261764216
ENST00000590103	0.00935362861661663	0.270891582236541	6.75402800003907	30.16477146217	1	1.22703401000614	2.15462653301215	1.0664691214067	1.08815741160545	1.07672752174736	1.08815741160545
ENST00000618298	0.00933247733756347	0.270891582236541	6.75806752182998	13.4112869355731	1	2.15141203022602	0.95794906682665	0.364698572550897	0.593250494275753	0.898332940963201	0.898332940963201
ENST00000649802	0.00938046900388102	0.270891582236541	6.74891540693957	47.747424023684	1	1.6587319593858	3.410530287406	1.34009499518244	2.07043529222356	0.960312392135479	2.07043529222356
ENST00000706605	0.00918013777610097	0.270891582236541	6.78744164862503	22.583514578892	1	3.38231672007621	1.61310818420657	0.218319900215135	1.39478828399144	0.580919889384828	1.39478828399144
ENST00000626021	0.00963344627786938	0.271122128464146	6.70145137492263	36.5285306057548	1	1.19361417349001	2.60918075755391	0.791908985508281	1.81727177204563	1.08787123530476	1.81727177204563
ENST00000216780	0.0105107056913834	0.27114883054739	6.54622290172205	23.5764124947951	1	3.67754674700852	1.68402946391394	0.148993213938922	1.53503624997502	0.442408490431866	1.53503624997502
ENST00000239938	0.0107090004971361	0.27114883054739	6.51297820002156	7.69330125457689	1	3.89381396212722	0.549521518184064	0.0825693324619192	0.466952185722145	0.359837887019373	0.466952185722145
ENST00000253928	0.00999381490677758	0.27114883054739	6.63599875036419	63.3075915493646	1	1.77993473671779	4.52197082495461	1.10823033454539	3.41374049040922	0.935477149158793	3.41374049040922
ENST00000257829	0.0107893548559613	0.27114883054739	6.4996859517532	42.7076774465435	1	2.64273815579655	3.05054838903882	0.604608031290319	2.4459403577485	0.849371659340819	2.4459403577485
ENST00000279281	0.0106270012112013	0.27114883054739	6.52664843229132	46.5885803211989	1	2.71733669892557	3.32775573722849	1.77099416308011	1.55676157414838	0.83226985343932	1.55676157414838
ENST00000289893	0.0101347530184881	0.27114883054739	6.61105625383954	6.10990157575485	1	5.43508431101587	0.436421541125347	0.192481056248075	0.243940484877272	0.122585533148646	0.243940484877272
